BIN,HOUSE_NUMBER,STREET_NAME,ZIP,COMM_DISTRICT,BOROUGH,HPD_VIOLATIONS,DOB_VIOLATIONS,TOTAL_VIOLATIONS,DWELLING_UNITS,VIO_UNITS_RATIO,LATITUDE_POINT_Y,LONGITUDE_POINT_X
2063314,721,EAST 222 STREET,10467,212,Bronx,35,0,35,5,7.0,40.885669708252,-73.8607025146484
2063358,749,EAST 223 STREET,10466,212,Bronx,20,0,20,6,3.333333,40.8860511779785,-73.8594207763672
2063365,723,EAST 223 STREET,10466,212,Bronx,17,0,17,4,4.25,40.8863182067871,-73.860237121582
2063391,769,EAST 224 STREET,10466,212,Bronx,25,0,25,7,3.571428,40.8865509033203,-73.8583526611328
2063398,753,EAST  224 STREET,10466,212,Bronx,36,0,36,7,5.142857,40.8867111206055,-73.8588485717773
2063453,4009,BARNES AVENUE,10466,212,Bronx,10,0,10,3,3.333333,40.8880004882813,-73.8572769165039
2063462,753,EAST 226 STREET,10466,212,Bronx,40,1,41,7,5.857142,40.8881416320801,-73.8581314086914
2063465,737,EAST 226 STREET,10466,212,Bronx,62,0,62,4,15.5,40.8883018493652,-73.8586502075195
2063810,3942,BARNES AVENUE,10466,212,Bronx,29,0,29,7,4.142857,40.8858413696289,-73.8578567504883
2064118,867,EAST  230 STREET,10466,212,Bronx,41,0,41,6,6.833333,40.8898582458496,-73.8531112670898
2064245,806,EAST 233 STREET,10466,212,Bronx,13,0,13,3,4.333333,40.8921203613281,-73.8543090820313
2064327,901,EAST 223 STREET,10466,212,Bronx,12,0,12,3,4.0,40.8847007751465,-73.8551864624023
2064336,924,EAST 224 STREET,10466,212,Bronx,15,0,15,4,3.75,40.8847007751465,-73.8541412353516
2064367,961,EAST  224 STREET,10466,212,Bronx,25,0,25,4,6.25,40.8847808837891,-73.8527908325195
2064399,918,EAST 225 STREET,10466,212,Bronx,29,0,29,6,4.833333,40.8855590820313,-73.8540802001953
2064442,3988,BRONXWOOD AVENUE,10466,212,Bronx,9,20,29,3,9.666666,40.8863792419434,-73.8541107177734
2064504,940,EAST 227 STREET,10466,212,Bronx,0,17,17,3,5.666666,40.8866996765137,-73.8525772094727
2064639,915,EAST 229 STREET,10466,212,Bronx,12,0,12,4,3.0,40.8887901306152,-73.8523635864258
2066094,4180,LACONIA AVENUE,10466,212,Bronx,10,0,10,3,3.333333,40.8892593383789,-73.8457489013672
2066203,3849,AMUNDSON AVENUE,10466,212,Bronx,14,0,14,3,4.666666,40.8881797790527,-73.8354721069336
2066461,2232,LIGHT STREET,10466,212,Bronx,25,0,25,3,8.333333,40.8876190185547,-73.8306274414063
2066463,2236,LIGHT STREET,10466,212,Bronx,9,0,9,3,3.0,40.8876190185547,-73.8304824829102
2067029,4018,PRATT AVENUE,10466,212,Bronx,10,0,10,3,3.333333,40.8913192749023,-73.8336486816406
2067267,1800,EDENWALD AVENUE,10466,212,Bronx,64,0,64,3,21.333333,40.8917503356934,-73.8478088378906
2067947,4014,AMUNDSON AVENUE,10466,212,Bronx,16,0,16,3,5.333333,40.8920402526855,-73.8363876342773
2068072,685,EAST 234 STREET,10466,212,Bronx,5,30,35,6,5.833333,40.8945693969727,-73.8574371337891
2068449,4247,DIGNEY AVENUE,10466,212,Bronx,12,0,12,4,3.0,40.8946800231934,-73.8522567749023
2068704,4118,BRUNER AVENUE,10466,212,Bronx,17,0,17,3,5.666666,40.8927803039551,-73.8471298217773
2069628,633,EAST 236 STREET,10466,212,Bronx,15,0,15,3,5.0,40.8964996337891,-73.8582916259766
2070575,606,EAST  239 STREET,10470,212,Bronx,12,0,12,4,3.0,40.9012413024902,-73.8562469482422
2070910,4511,MATILDA AVENUE,10470,212,Bronx,16,0,16,3,5.333333,40.9012718200684,-73.854850769043
2070951,4635,CARPENTER AVENUE,10470,212,Bronx,0,12,12,3,4.0,40.9042701721191,-73.8535003662109
2070973,4632,CARPENTER AVENUE,10470,212,Bronx,82,0,82,21,3.904761,40.9039115905762,-73.853157043457
2071042,4556,RICHARDSON AVENUE,10470,212,Bronx,18,0,18,3,6.0,40.9017791748047,-73.852653503418
2071916,708,EAST 243 STREET,10470,212,Bronx,101,0,101,50,2.02,40.9060897827148,-73.8488006591797
2071921,740,EAST 243 STREET,10470,212,Bronx,191,2,193,72,2.680555,40.9057807922363,-73.8476333618164
2073762,2915,LA SALLE AVENUE,10461,210,Bronx,37,0,37,5,7.4,40.839241027832,-73.8308563232422
2074258,2897,HARRINGTON AVENUE,10461,210,Bronx,8,3,11,3,3.666666,40.8404502868652,-73.8324127197266
2074333,2806,WELLMAN AVENUE,10461,210,Bronx,10,0,10,3,3.333333,40.8411293029785,-73.8368072509766
2074389,1539,MAYFLOWER AVENUE,10461,210,Bronx,61,4,65,4,16.25,40.8418998718262,-73.8349761962891
2076965,743,HOLLYWOOD AVENUE,10465,210,Bronx,19,0,19,5,3.8,40.8287506103516,-73.820686340332
2079895,2881,PHILIP AVENUE,10465,210,Bronx,12,0,12,4,3.0,40.8277015686035,-73.8245162963867
2081928,181,CITY ISLAND AVENUE,10464,210,Bronx,22,2,24,6,4.0,40.8431701660156,-73.7853012084961
2081930,185,CITY ISLAND AVENUE,10464,210,Bronx,33,4,37,6,6.166666,40.8432998657227,-73.7853469848633
2083281,640,WEST 227 STREET,10463,208,Bronx,18,0,18,3,6.0,40.8808708190918,-73.916862487793
2084037,3800,GREYSTONE AVENUE,10463,208,Bronx,93,10,103,40,2.575,40.8875007629395,-73.9049911499023
2084078,3251,CAMBRIDGE AVENUE,10463,208,Bronx,11,0,11,3,3.666666,40.8843193054199,-73.9087371826172
2084108,3241,JOHNSON AVENUE,10463,208,Bronx,9,0,9,3,3.0,40.8846702575684,-73.9106369018555
2087328,3520,CORSA AVENUE,10469,212,Bronx,70,0,70,3,23.333333,40.8787307739258,-73.8480682373047
2087331,1488,HICKS STREET,10469,212,Bronx,20,0,20,3,6.666666,40.8790588378906,-73.8480529785156
2087917,1021,EAST  226 STREET,10466,212,Bronx,17,0,17,3,5.666666,40.8857612609863,-73.8506622314453
2088075,1936,HOLLAND AVENUE,10462,211,Bronx,13,1,14,3,4.666666,40.8490905761719,-73.8653030395508
2088209,1217,GILBERT PLACE,10474,202,Bronx,12,0,12,4,3.0,40.8180999755859,-73.8878631591797
2090189,3019,ELY AVENUE,10469,212,Bronx,9,1,10,3,3.333333,40.8719787597656,-73.8372268676758
2090241,1112,E. 225 STREET,10466,212,Bronx,0,10,10,3,3.333333,40.8838005065918,-73.8488616943359
2091238,1145,CLAY AVENUE,10456,204,Bronx,79,0,79,23,3.434782,40.8307609558105,-73.9117813110352
2091878,3206,OXFORD AVENUE,10463,208,Bronx,10,1,11,3,3.666666,40.883918762207,-73.9092636108398
2092029,995,EAST  167 STREET,10459,203,Bronx,42,0,42,12,3.5,40.827018737793,-73.8902893066406
2092221,2072,BATHGATE AVENUE,10457,206,Bronx,73,4,77,16,4.8125,40.8505401611328,-73.8948364257813
2092422,2411,GRAND AVENUE,10468,207,Bronx,20,0,20,5,4.0,40.8622512817383,-73.9040069580078
2092506,225 REAR,EAST  203 STREET,10458,207,Bronx,14,0,14,3,4.666666,40.874080657959,-73.885627746582
2092541,400,EAST GUN HILL ROAD,10467,207,Bronx,13,0,13,4,3.25,40.8783302307129,-73.8713531494141
2092620,512,SOUNDVIEW AVENUE,10473,209,Bronx,8,3,11,3,3.666666,40.8160285949707,-73.8600769042969
2092821,1139,NOBLE AVENUE,10472,209,Bronx,14,0,14,3,4.666666,40.8285903930664,-73.8697814941406
2092863,2164,POWELL AVENUE,10462,209,Bronx,65,0,65,12,5.416666,40.830940246582,-73.8513870239258
2093112,2601,PONTON AVENUE,10461,210,Bronx,14,0,14,3,4.666666,40.8421287536621,-73.8434906005859
2093557,763,EAST  217 STREET,10467,212,Bronx,12,1,13,4,3.25,40.881649017334,-73.8611831665039
2093770,662,EAST  236 STREET,10466,212,Bronx,30,0,30,3,10.0,40.8957901000977,-73.8575897216797
2093819,4641,WHITE PLAINS ROAD,10470,212,Bronx,47,0,47,9,5.222222,40.9031600952148,-73.8510665893555
2093820,4643,WHITEPLAINS ROAD,10470,212,Bronx,19,0,19,6,3.166666,40.9031600952148,-73.8510665893555
2094188,866,EAST 221 STREET,10467,212,Bronx,25,0,25,7,3.571428,40.8831100463867,-73.8569183349609
2094515,221,EAST TREMONT AVENUE,10457,205,Bronx,12,3,15,4,3.75,40.8492813110352,-73.9048233032227
2095196,2078,BATHGATE AVENUE,10457,206,Bronx,54,2,56,11,5.090909,40.8505401611328,-73.8948364257813
2096530,789,ST ANNS AVENUE,10456,201,Bronx,11,2,13,4,3.25,40.8203811645508,-73.9109420776367
2096828,855A,UNDERHILL AVENUE,10473,209,Bronx,12,0,12,3,4.0,40.822940826416,-73.8607177734375
2096834,843A,UNDERHILL AVENUE,10473,209,Bronx,16,0,16,3,5.333333,40.822940826416,-73.8607177734375
2097864,1195,ANDERSON AVENUE,10452,204,Bronx,94,2,96,38,2.526315,40.8371315002441,-73.9237976074219
2097865,1197,ANDERSON AVENUE,10452,204,Bronx,155,0,155,52,2.980769,40.8371315002441,-73.9237976074219
2098541,2006,CROSS BRONX EXPRESSWAY,10472,209,Bronx,80,0,80,26,3.076923,40.8316307067871,-73.856819152832
2099296,2668,MILES AVENUE,10465,210,Bronx,24,0,24,3,8.0,40.815559387207,-73.8250427246094
2099679,507,TINTON AVENUE,10455,201,Bronx,13,0,13,3,4.333333,40.8116188049316,-73.9070129394531
2099894,585,EAST  189 STREET,10458,206,Bronx,22,5,27,4,6.75,40.857608795166,-73.8861999511719
2100039,721,CRANFORD AVENUE,10470,212,Bronx,25,0,25,4,6.25,40.9035682678223,-73.8492813110352
2100800,975,CAULDWELL AVENUE,10456,203,Bronx,19,0,19,3,6.333333,40.8252601623535,-73.9063568115234
2101295,718,GARDEN STREET,10457,206,Bronx,37,0,37,3,12.333333,40.850269317627,-73.8852767944336
2102263,1439,VYSE AVENUE,10459,203,Bronx,9,0,9,3,3.0,40.8313407897949,-73.8895263671875
2102267,1447,VYSE AVENUE,10459,203,Bronx,9,0,9,3,3.0,40.8315887451172,-73.8893737792969
2102497,280,DAVIS AVENUE,10465,210,Bronx,14,0,14,3,4.666666,40.8155517578125,-73.8254928588867
2103878,643,THIERIOT AVENUE,10473,209,Bronx,36,0,36,3,12.0,40.8185195922852,-73.8616561889648
2112732,412,EAST  187 STREET,10458,206,Bronx,13,0,13,3,4.333333,40.8583488464355,-73.8935317993164
2112842,189,ST GEORGE'S CRESCENT,10458,207,Bronx,28,6,34,8,4.25,40.8763389587402,-73.8849563598633
2113110,1103,FRANKLIN AVENUE,10456,203,Bronx,68,0,68,21,3.238095,40.8278388977051,-73.9066162109375
2113173,2541A,GRAND AVENUE,10468,207,Bronx,12,11,23,3,7.666666,40.8660202026367,-73.9011535644531
2113321,502,EAST  184 STREET,10458,206,Bronx,11,0,11,3,3.666666,40.8553085327148,-73.8918380737305
2113451,854,EAST  221 STREET,10467,212,Bronx,10,0,10,3,3.333333,40.8832511901855,-73.8573379516602
2113803,163,WEST  195 STREET,10468,208,Bronx,12,0,12,3,4.0,40.8706893920898,-73.9023971557617
2113970,2051,HERMANY AVENUE,10473,209,Bronx,15,0,15,3,5.0,40.8244018554688,-73.8535079956055
2113972,1559,ZEREGA AVENUE,10462,210,Bronx,0,14,14,3,4.666666,40.8385810852051,-73.8497467041016
2114049,721,EAST  216 STREET,10467,212,Bronx,11,0,11,3,3.666666,40.8813591003418,-73.8628997802734
2114195,875,CAULDWELL AVENUE,10456,203,Bronx,9,0,9,3,3.0,40.822151184082,-73.9076538085938
2114200,1176,FOREST AVENUE,10456,203,Bronx,24,0,24,8,3.0,40.828929901123,-73.9014129638672
2114245,1372,PROSPECT AVENUE,10459,203,Bronx,5,21,26,3,8.666666,40.8307609558105,-73.8966217041016
2114362,3043B,WILSON AVENUE,10469,211,Bronx,13,0,13,3,4.333333,40.8708686828613,-73.8492431640625
2114503,2827,SEDGWICK AVENUE,10468,208,Bronx,0,9,9,3,3.0,40.8732299804688,-73.9022598266602
2114761,1550,PARKER STREET,10462,210,Bronx,30,0,30,8,3.75,40.8383598327637,-73.8499374389648
2114922,814,BRYANT AVENUE,10474,202,Bronx,26,0,26,3,8.666666,40.8174896240234,-73.8860092163086
2114932,793,JENNINGS STREET,10459,203,Bronx,15,0,15,3,5.0,40.8322410583496,-73.896110534668
2114940,785,JENNINGS STREET,10459,203,Bronx,18,0,18,3,6.0,40.8321495056152,-73.8963928222656
2115018,1053,SUMMIT AVENUE,10452,204,Bronx,12,0,12,3,4.0,40.8344497680664,-73.9297637939453
2115020,1049,SUMMIT AVENUE,10452,204,Bronx,10,0,10,3,3.333333,40.8343391418457,-73.9298324584961
2115021,1047,SUMMIT AVENUE,10452,204,Bronx,15,0,15,3,5.0,40.8342704772949,-73.9298629760742
2115324,1337,LELAND AVENUE,10472,209,Bronx,9,0,9,3,3.0,40.8337707519531,-73.864143371582
2115357,3939,DE REIMER AVENUE,10466,212,Bronx,43,0,43,3,14.333333,40.8897285461426,-73.8417816162109
2115862,724,UNION AVENUE,10455,201,Bronx,32,0,32,3,10.666666,40.8171005249023,-73.9034729003906
2115992,1960,DALY AVENUE,10460,206,Bronx,18,0,18,6,3.0,40.8420600891113,-73.8834915161133
2116203,575,JACKSON AVENUE,10455,201,Bronx,9,0,9,3,3.0,40.813850402832,-73.9091567993164
2116288,800,EAST  215 STREET,10467,212,Bronx,22,1,23,3,7.666666,40.8796691894531,-73.861328125
2116564,1743,DAVIDSON AVENUE,10453,205,Bronx,10,0,10,3,3.333333,40.8483505249023,-73.9132537841797
2116880,1221,MORRISON AVENUE,10472,209,Bronx,14,0,14,3,4.666666,40.830150604248,-73.8750610351563
2117268,2116,BOGART AVENUE,10462,211,Bronx,9,0,9,3,3.0,40.8543395996094,-73.8608627319336
2117623,712,EAST  214 STREET,10467,212,Bronx,68,0,68,9,7.555555,40.8794593811035,-73.8643188476563
2118373,850,HOME STREET,10459,202,Bronx,13,1,14,3,4.666666,40.827808380127,-73.89794921875
2120531,1210,HOE AVENUE,10459,203,Bronx,14,0,14,3,4.666666,40.8291893005371,-73.8905868530273
2120788,355,OLIVER PLACE,10458,207,Bronx,29,0,29,8,3.625,40.8675193786621,-73.8857879638672
2121356,931,EAST  216 STREET,10469,212,Bronx,15,0,15,3,5.0,40.879508972168,-73.8569869995117
2123699,428,LELAND AVENUE,10473,209,Bronx,15,0,15,3,5.0,40.8142204284668,-73.8590774536133
2127594,499,EAST  188 STREET,10458,206,Bronx,80,0,80,40,2.0,40.8584403991699,-73.8896102905273
2127644,2305,CROTONA AVENUE,10458,206,Bronx,30,0,30,5,6.0,40.8523292541504,-73.8847274780273
2128697,1417,LONGFELLOW AVENUE,10459,203,Bronx,151,1,152,38,4.0,40.8300590515137,-73.8882217407227
2130566,1340,PROSPECT AVENUE,10459,203,Bronx,0,9,9,3,3.0,40.8295707702637,-73.8971328735352
3000493,191,SCHERMERHORN STREET,11201,302,Brooklyn,25,0,25,7,3.571428,40.6892204284668,-73.9862670898438
3000988,483,PACIFIC STREET,11217,302,Brooklyn,37,4,41,8,5.125,40.6851692199707,-73.9818115234375
3001420,247,BERGEN STREET,11217,302,Brooklyn,15,1,16,4,4.0,40.6842002868652,-73.9837112426758
3002159,55,JORALEMON STREET,11201,302,Brooklyn,14,0,14,3,4.666666,40.6937789916992,-73.9976272583008
3002646,95,COURT STREET,11201,302,Brooklyn,16,1,17,4,4.25,40.6911010742188,-73.9913635253906
3002977,172,ATLANTIC AVENUE,11201,306,Brooklyn,10,0,10,3,3.333333,40.6898384094238,-73.9938507080078
3003103,360,HENRY STREET,11201,306,Brooklyn,0,17,17,3,5.666666,40.6890411376953,-73.9973602294922
3003469,404,HENRY STREET,11201,306,Brooklyn,8,4,12,4,3.0,40.6873588562012,-73.9981536865234
3003896,13,STRONG PLACE,11231,306,Brooklyn,73,1,74,16,4.625,40.6858406066895,-73.997200012207
3004313,523,HENRY STREET,11231,306,Brooklyn,16,0,16,3,5.333333,40.683708190918,-73.9993133544922
3004486,522A,HENRY STREET,11231,306,Brooklyn,13,0,13,4,3.25,40.6833305358887,-74.0000686645508
3004764,198,PRESIDENT STREET,11231,306,Brooklyn,27,0,27,8,3.375,40.6823501586914,-73.999267578125
3005145,74,1 PLACE,11231,306,Brooklyn,109,0,109,5,21.8,40.6803207397461,-73.998046875
3005481,105,LUQUER STREET,11231,306,Brooklyn,118,6,124,16,7.75,40.6780891418457,-74.0010681152344
3005559,111,NELSON STREET,11231,306,Brooklyn,0,11,11,3,3.666666,40.6774101257324,-74.0012817382813
3006055,56,WYCKOFF STREET,11201,302,Brooklyn,12,0,12,4,3.0,40.6861305236816,-73.9916534423828
3006627,160,4 AVENUE,11217,306,Brooklyn,27,0,27,8,3.375,40.6795883178711,-73.9819717407227
3007215,361,COURT STREET,11231,306,Brooklyn,53,10,63,15,4.2,40.6817283630371,-73.9959030151367
3007544,239,CARROLL STREET,11231,306,Brooklyn,29,0,29,8,3.625,40.6807289123535,-73.9961929321289
3007843,53,3 STREET,11231,306,Brooklyn,28,5,33,8,4.125,40.678150177002,-73.9938583374023
3008580,151,CONOVER STREET,11231,306,Brooklyn,101,2,103,36,2.861111,40.6782112121582,-74.0135269165039
3008945,166,17 STREET,11215,307,Brooklyn,18,2,20,3,6.666666,40.665111541748,-73.994140625
3009465,229,23 STREET,11232,307,Brooklyn,81,3,84,8,10.5,40.6606101989746,-73.9947662353516
3009466,227,23 STREET,11232,307,Brooklyn,151,0,151,8,18.875,40.6606597900391,-73.9948425292969
3009467,225,23 STREET,11232,307,Brooklyn,179,0,179,8,22.375,40.660701751709,-73.9949111938477
3009837,140,29 STREET,11232,307,Brooklyn,31,0,31,8,3.875,40.6587104797363,-74.0016098022461
3009852,194,29 STREET,11232,307,Brooklyn,20,0,20,3,6.666666,40.6574287414551,-73.9994735717773
3010078,126,32 STREET,11232,307,Brooklyn,48,0,48,5,9.6,40.6571807861328,-74.0035934448242
3010124,215,33 STREET,11232,307,Brooklyn,73,0,73,23,3.173913,40.6550712585449,-74.0007095336914
3010190,206,33 STREET,11232,307,Brooklyn,10,0,10,3,3.333333,40.6549682617188,-74.0014266967773
3010380,318,37 STREET,11232,307,Brooklyn,0,19,19,6,3.166666,40.6545715332031,-74.0068206787109
3010588,444,40 STREET,11232,307,Brooklyn,26,0,26,6,4.333333,40.6513290405273,-74.0059814453125
3010597,468,40 STREET,11232,307,Brooklyn,25,0,25,6,4.166666,40.6508407592773,-74.0051727294922
3010612,451,41 STREET,11232,307,Brooklyn,13,0,13,3,4.333333,40.6508407592773,-74.0057830810547
3010863,4228,5 AVENUE,11232,307,Brooklyn,25,0,25,7,3.571428,40.6492500305176,-74.0063705444336
3010881,433,43 STREET,11232,307,Brooklyn,6,3,9,3,3.0,40.6500015258789,-74.0073928833008
3010948,4311,4 AVENUE,11232,307,Brooklyn,32,0,32,6,5.333333,40.6499710083008,-74.0084762573242
3011031,4324,8 AVENUE,11232,307,Brooklyn,36,0,36,6,6.0,40.6446914672852,-74.0003433227539
3011070,859,44 STREET,11220,312,Brooklyn,12,0,12,4,3.0,40.643741607666,-73.9985427856445
3011953,601,47 STREET,11220,307,Brooklyn,55,0,55,10,5.5,40.6454010009766,-74.0060272216797
3012273,4711,5 AVENUE,11220,307,Brooklyn,37,0,37,12,3.083333,40.6463584899902,-74.0086135864258
3012477,838,47 STREET,11220,312,Brooklyn,19,0,19,4,4.75,40.6420211791992,-74.0011367797852
3012492,871,48 STREET,11220,312,Brooklyn,170,9,179,32,5.59375,40.6413993835449,-74.0007019042969
3012626,425,49 STREET,11220,307,Brooklyn,9,0,9,3,3.0,40.6467399597168,-74.0110473632813
3012731,677,49 STREET,11220,307,Brooklyn,34,0,34,10,3.4,40.6432418823242,-74.0054931640625
3012993,559,50 STREET,11220,307,Brooklyn,56,0,56,6,9.333333,40.6443710327148,-74.0086517333984
3013047,4912,7 AVENUE,11220,307,Brooklyn,38,0,38,6,6.333333,40.6429100036621,-74.0058364868164
3013242,402,50 STREET,11220,307,Brooklyn,24,0,24,6,4.0,40.6461982727051,-74.0123596191406
3013278,465,51 STREET,11220,307,Brooklyn,29,0,29,3,9.666666,40.6450691223145,-74.0113220214844
3013508,5114,4 AVENUE,11220,307,Brooklyn,39,0,39,5,7.8,40.6457786560059,-74.013786315918
3013571,463,52 STREET,11220,307,Brooklyn,140,2,142,6,23.666666,40.64453125,-74.0119400024414
3014290,5301,5 AVENUE,11220,307,Brooklyn,29,0,29,6,4.833333,40.643180847168,-74.0119094848633
3014339,517,54 STREET,11220,307,Brooklyn,34,0,34,4,8.5,40.6427116394043,-74.0119400024414
3014489,232,54 STREET,11220,307,Brooklyn,18,0,18,6,3.0,40.6461715698242,-74.0185928344727
3014836,749,55 STREET,11220,307,Brooklyn,23,0,23,6,3.833333,40.6390495300293,-74.0073776245117
3014849,715,55 STREET,11220,307,Brooklyn,40,0,40,6,6.666666,40.6395606994629,-74.0082168579102
3015059,535,56 STREET,11220,307,Brooklyn,29,0,29,8,3.625,40.6413497924805,-74.0127182006836
3015115,637,56 STREET,11220,307,Brooklyn,50,0,50,6,8.333333,40.6399917602539,-74.0104370117188
3015122,617,56 STREET,11220,307,Brooklyn,25,1,26,6,4.333333,40.6402893066406,-74.0109329223633
3015403,5614,6 AVENUE,11220,307,Brooklyn,31,0,31,9,3.444444,40.640251159668,-74.0121765136719
3015655,412,57 STREET,11220,307,Brooklyn,13,0,13,3,4.333333,40.6421203613281,-74.0164108276367
3015789,610,57 STREET,11220,307,Brooklyn,14,0,14,3,4.666666,40.6394691467285,-74.0120010375977
3015974,5817,4 AVENUE,11220,307,Brooklyn,38,0,38,4,9.5,40.6414604187012,-74.0173263549805
3016249,245,60 STREET,11220,307,Brooklyn,87,0,87,6,14.5,40.6429595947266,-74.0214233398438
3016584,266,PROSPECT PARK WEST,11215,307,Brooklyn,23,0,23,6,3.833333,40.6586494445801,-73.9822311401367
3016587,272,PROSPECT PARK WEST,11215,307,Brooklyn,61,0,61,6,10.166666,40.6584815979004,-73.9823989868164
3016602,455,17 STREET,11215,307,Brooklyn,14,0,14,3,4.666666,40.6592102050781,-73.9833831787109
3016612,259,PROSPECT PARK WEST,11215,307,Brooklyn,26,0,26,7,3.714285,40.6585502624512,-73.9815826416016
3016947,510,17 STREET,11215,307,Brooklyn,5,7,12,3,4.0,40.6578102111816,-73.9819793701172
3017772,875,39 STREET,11232,312,Brooklyn,32,0,32,6,5.333333,40.6463394165039,-73.9952621459961
3017784,511,40 STREET,11232,307,Brooklyn,28,0,28,9,3.111111,40.6506500244141,-74.004150390625
3017807,566,39 STREET,11232,307,Brooklyn,36,0,36,6,6.0,40.6501083374023,-74.0024566650391
3018060,615,41 STREET,11232,307,Brooklyn,31,0,31,8,3.875,40.6487197875977,-74.0022506713867
3018164,4109,7 AVENUE,11232,307,Brooklyn,58,1,59,16,3.6875,40.6471290588379,-74.0006408691406
3018577,61,5 AVENUE,11217,306,Brooklyn,82,15,97,6,16.166666,40.6808586120605,-73.9771575927734
3018581,53,5 AVENUE,11217,306,Brooklyn,38,3,41,6,6.833333,40.6810913085938,-73.9769515991211
3018636,15,ST MARKS AVENUE,11217,306,Brooklyn,31,0,31,8,3.875,40.680778503418,-73.9766616821289
3018926,82,PROSPECT PLACE,11217,306,Brooklyn,21,0,21,7,3.0,40.6789703369141,-73.9750137329102
3019140,351,DOUGLASS STREET,11217,306,Brooklyn,15,1,16,5,3.2,40.6792907714844,-73.9813766479492
3019388,653,DE GRAW STREET,11217,306,Brooklyn,23,0,23,3,7.666666,40.6785888671875,-73.9813385009766
3020277,235,5 AVENUE,11215,306,Brooklyn,66,0,66,8,8.25,40.6752700805664,-73.9809417724609
3020778,294,5 AVENUE,11215,306,Brooklyn,48,4,52,7,7.428571,40.6738510131836,-73.9827423095703
3020886,295,3 STREET,11215,306,Brooklyn,8,10,18,6,3.0,40.6739387512207,-73.9853134155273
3020889,315,4 AVENUE,11215,306,Brooklyn,18,0,18,6,3.0,40.6740989685059,-73.9851684570313
3021606,400,5 AVENUE,11215,306,Brooklyn,13,1,14,3,4.666666,40.6706504821777,-73.9853973388672
3022086,238,8 STREET,11215,306,Brooklyn,28,3,31,8,3.875,40.670280456543,-73.9873123168945
3022205,130,9 STREET,11215,306,Brooklyn,30,0,30,8,3.75,40.6723403930664,-73.993293762207
3022933,362,11 STREET,11215,306,Brooklyn,24,0,24,8,3.0,40.667308807373,-73.9864730834961
3023282,396,7 AVENUE,11215,306,Brooklyn,20,2,22,6,3.666666,40.6650009155273,-73.9833679199219
3023289,377,13 STREET,11215,306,Brooklyn,81,5,86,8,10.75,40.6649284362793,-73.9839706420898
3023362,520,4 AVENUE,11215,306,Brooklyn,47,0,47,8,5.875,40.6677894592285,-73.9912872314453
3023365,181,14 STREET,11215,306,Brooklyn,22,1,23,7,3.285714,40.6675910949707,-73.9914627075195
3023684,171,15 STREET,11215,306,Brooklyn,35,7,42,8,5.25,40.666431427002,-73.990592956543
3023994,298,15 STREET,11215,307,Brooklyn,20,0,20,6,3.333333,40.6639785766602,-73.986572265625
3025457,473,4 STREET,11215,306,Brooklyn,30,0,30,8,3.75,40.6697692871094,-73.9782485961914
3025458,469,4 STREET,11215,306,Brooklyn,45,0,45,8,5.625,40.6698112487793,-73.9783477783203
3025919,317,7 AVENUE,11215,306,Brooklyn,21,0,21,6,3.5,40.6670417785645,-73.9812469482422
3026096,673,10 STREET,11215,306,Brooklyn,19,0,19,4,4.75,40.664680480957,-73.9782333374023
3026404,1203,8 AVENUE,11215,306,Brooklyn,70,2,72,8,9.0,40.6636695861816,-73.980583190918
3026427,516,12 STREET,11215,306,Brooklyn,22,0,22,6,3.666666,40.6628913879395,-73.9790573120117
3027832,545,BERGEN STREET,11217,308,Brooklyn,26,0,26,8,3.25,40.6804504394531,-73.9719619750977
